time	1-T	2-T
2021-02-25T10:33:28.273Z	949	236
2021-02-25T10:33:33.273Z	954	230
2021-02-25T10:33:38.275Z	960	224
2021-02-25T10:33:43.275Z	965	218
2021-02-25T10:33:48.276Z	970	212
2021-02-25T10:33:53.276Z	975	207
2021-02-25T10:33:58.278Z	979	201
2021-02-25T10:34:03.279Z	983	196
2021-02-25T10:34:08.278Z	986	190
2021-02-25T10:34:13.279Z	990	185
2021-02-25T10:34:18.280Z	992	179
2021-02-25T10:34:23.281Z	994	175
2021-02-25T10:34:28.282Z	996	169
2021-02-25T10:34:33.283Z	998	163
2021-02-25T10:34:38.283Z	999	159
2021-02-25T10:34:43.284Z	1000	153
2021-02-25T10:34:48.285Z	1000	149
2021-02-25T10:34:53.286Z	1000	144
2021-02-25T10:34:58.286Z	999	139
2021-02-25T10:35:03.287Z	999	134
2021-02-25T10:35:08.288Z	997	130
2021-02-25T10:35:13.288Z	996	125
2021-02-25T10:35:18.290Z	994	121
2021-02-25T10:35:23.291Z	992	116
2021-02-25T10:35:28.292Z	989	111
2021-02-25T10:35:33.293Z	986	107
2021-02-25T10:35:38.294Z	982	103
2021-02-25T10:35:43.295Z	978	99
2021-02-25T10:35:48.296Z	975	94
2021-02-25T10:35:53.298Z	970	91
2021-02-25T10:35:58.299Z	965	86
2021-02-25T10:36:03.299Z	959	83
