time	1-SP	1-T	2-SP	2-T
2021-05-18T13:36:05.986Z	2	2	868	869
2021-05-18T13:36:25.996Z	0	0	850	849
2021-05-18T13:36:46.003Z	4	5	829	828
2021-05-18T13:37:06.009Z	15	15	807	808
2021-05-18T13:37:26.014Z	32	32	786	785
2021-05-18T13:37:46.026Z	53	54	762	761
2021-05-18T13:38:06.032Z	82	83	737	739
2021-05-18T13:38:26.038Z	116	114	712	713
2021-05-18T13:38:46.045Z	151	153	688	687
2021-05-18T13:39:06.057Z	194	196	661	660
2021-05-18T13:39:26.069Z	241	239	634	635
2021-05-18T13:39:46.083Z	291	289	609	608
2021-05-18T13:40:06.087Z	339	342	581	580
2021-05-18T13:40:26.087Z	394	397	553	554
2021-05-18T13:40:46.103Z	450	448	524	526
2021-05-18T13:41:06.115Z	507	505	499	497
2021-05-18T13:41:26.122Z	559	561	470	469
2021-05-18T13:41:46.125Z	615	618	442	443
2021-05-18T13:42:06.129Z	670	667	413	415
2021-05-18T13:42:26.131Z	717	720	388	387
2021-05-18T13:42:46.146Z	767	769	361	359
2021-05-18T13:43:06.152Z	814	811	333	335
2021-05-18T13:43:26.162Z	856	854	307	308
2021-05-18T13:43:46.162Z	890	892	283	282
2021-05-18T13:44:06.171Z	923	925	258	259
2021-05-18T13:44:26.186Z	951	950	233	234
2021-05-18T13:44:46.192Z	972	972	212	211
2021-05-18T13:45:06.196Z	987	987	189	188
2021-05-18T13:45:26.200Z	997	997	167	168
2021-05-18T13:45:46.201Z	1000	1000	146	147
2021-05-18T13:46:06.202Z	997	997	129	128
2021-05-18T13:46:26.206Z	988	988	110	109
2021-05-18T13:46:46.221Z	973	974	93	94
2021-05-18T13:47:06.228Z	952	953	78	78
2021-05-18T13:47:26.230Z	927	926	64	63
2021-05-18T13:47:46.241Z	895	893	51	51
2021-05-18T13:48:06.257Z	857	859	39	39
2021-05-18T13:48:26.269Z	815	817	30	29
2021-05-18T13:48:46.278Z	774	772	21	20
2021-05-18T13:49:06.284Z	725	722	13	13
2021-05-18T13:49:26.294Z	673	670	8	8
2021-05-18T13:49:46.307Z	618	621	4	4
2021-05-18T13:50:06.316Z	563	565	1	1
2021-05-18T13:50:26.325Z	511	509	0	0
2021-05-18T13:50:46.333Z	455	452	1	0
2021-05-18T13:51:06.338Z	398	401	3	3
2021-05-18T13:51:26.351Z	344	346	6	6
2021-05-18T13:51:46.354Z	295	293	11	11
2021-05-18T13:52:06.365Z	245	243	18	18
2021-05-18T13:52:26.373Z	197	200	26	26
2021-05-18T13:52:46.388Z	154	156	35	36
2021-05-18T13:53:06.403Z	119	117	47	47
2021-05-18T13:53:26.417Z	84	86	59	59
2021-05-18T13:53:46.430Z	55	56	73	73
2021-05-18T13:54:06.443Z	34	33	88	88
2021-05-18T13:54:26.453Z	16	16	104	104
2021-05-18T13:54:46.466Z	5	5	122	122
2021-05-18T13:55:06.470Z	0	0	140	141
2021-05-18T13:55:26.478Z	1	2	160	161
2021-05-18T13:55:46.479Z	9	8	182	181
2021-05-18T13:56:06.486Z	23	22	204	203
2021-05-18T13:56:26.490Z	43	42	225	226
2021-05-18T13:56:46.499Z	66	67	249	251
2021-05-18T13:57:06.513Z	97	98	274	273
2021-05-18T13:57:26.521Z	133	131	300	299
2021-05-18T13:57:46.526Z	173	172	324	325
2021-05-18T13:58:06.530Z	214	216	351	352
2021-05-18T13:58:26.543Z	262	265	378	379
2021-05-18T13:58:46.555Z	314	316	406	404
2021-05-18T13:59:06.561Z	368	365	434	432
2021-05-18T13:59:26.576Z	418	421	459	461
2021-05-18T13:59:46.590Z	475	478	488	489
2021-05-18T14:00:06.605Z	532	530	517	515
2021-05-18T14:00:26.608Z	589	586	542	544
2021-05-18T14:00:46.608Z	639	642	571	572
2021-05-18T14:01:06.614Z	693	695	599	598
2021-05-18T14:01:26.621Z	744	742	627	625
2021-05-18T14:01:46.632Z	788	790	652	653
2021-05-18T14:02:06.643Z	833	835	679	677
2021-05-18T14:02:26.653Z	873	872	705	704
2021-05-18T14:02:46.655Z	909	907	728	729
2021-05-18T14:03:06.665Z	936	938	753	754
2021-05-18T14:03:26.679Z	961	960	778	776
2021-05-18T14:03:46.686Z	980	980	799	800
2021-05-18T14:04:06.691Z	992	993	821	822
2021-05-18T14:04:26.697Z	999	999	842	842
2021-05-18T14:04:46.705Z	999	999	863	862
2021-05-18T14:05:06.719Z	994	994	880	881
2021-05-18T14:05:26.734Z	982	981	898	899
2021-05-18T14:05:46.746Z	964	965	915	914
2021-05-18T14:06:06.760Z	940	941	930	929
2021-05-18T14:06:26.769Z	913	911	942	943
2021-05-18T14:06:46.773Z	878	876	955	955
2021-05-18T14:07:06.782Z	838	840	966	966
2021-05-18T14:07:26.794Z	794	796	975	975
2021-05-18T14:07:46.809Z	751	748	983	983
2021-05-18T14:08:06.812Z	700	702	990	989
2021-05-18T14:08:26.821Z	646	649	995	994
2021-05-18T14:08:46.826Z	596	593	998	998
2021-05-18T14:09:06.832Z	539	537	1000	1000
2021-05-18T14:09:26.845Z	483	485	1000	1000
2021-05-18T14:09:46.852Z	426	428	999	999
2021-05-18T14:10:06.864Z	375	372	996	996
2021-05-18T14:10:26.875Z	321	318	992	992
2021-05-18T14:10:46.890Z	269	271	986	986
2021-05-18T14:11:06.903Z	220	222	979	978
2021-05-18T14:11:26.910Z	179	177	970	969
2021-05-18T14:11:46.910Z	137	135	959	960
2021-05-18T14:12:06.917Z	100	102	947	948
2021-05-18T14:12:26.918Z	69	70	935	934
2021-05-18T14:12:46.930Z	45	44	920	920
2021-05-18T14:13:06.934Z	24	25	904	905
2021-05-18T14:13:26.947Z	10	10	887	888
2021-05-18T14:13:46.954Z	2	2	870	869
2021-05-18T14:14:06.964Z	0	0	850	851
2021-05-18T14:14:26.971Z	4	4	829	830
2021-05-18T14:14:46.986Z	15	14	809	808
2021-05-18T14:15:06.989Z	30	31	787	785
2021-05-18T14:15:26.999Z	53	54	763	764
2021-05-18T14:15:47.013Z	81	79	738	739
2021-05-18T14:16:07.015Z	114	113	715	714
2021-05-18T14:16:27.029Z	149	151	689	688
2021-05-18T14:16:47.035Z	192	194	662	664
2021-05-18T14:17:07.047Z	239	237	635	636
2021-05-18T14:17:27.056Z	289	287	610	609
2021-05-18T14:17:47.057Z	337	340	582	581
2021-05-18T14:18:07.060Z	392	395	554	555
2021-05-18T14:18:27.061Z	448	446	525	527
2021-05-18T14:18:47.064Z	500	503	499	498
2021-05-18T14:19:07.065Z	557	560	471	472
2021-05-18T14:19:27.071Z	613	611	443	444
2021-05-18T14:19:47.079Z	668	666	417	416
2021-05-18T14:20:07.084Z	716	718	389	388
2021-05-18T14:20:27.098Z	766	764	361	363
2021-05-18T14:20:47.108Z	812	810	334	335
2021-05-18T14:21:07.121Z	851	853	310	309
2021-05-18T14:21:27.122Z	889	891	284	285
2021-05-18T14:21:47.130Z	922	921	258	260
2021-05-18T14:22:07.140Z	950	949	236	235
2021-05-18T14:22:27.152Z	970	971	212	211
2021-05-18T14:22:47.157Z	986	987	190	191
2021-05-18T14:23:07.157Z	996	996	168	169
2021-05-18T14:23:27.165Z	1000	1000	149	148
2021-05-18T14:23:47.171Z	998	997	129	128
2021-05-18T14:24:07.173Z	989	988	111	112
2021-05-18T14:24:27.185Z	974	975	94	94
2021-05-18T14:24:47.185Z	952	954	79	78
2021-05-18T14:25:07.186Z	928	927	64	64
2021-05-18T14:25:27.197Z	896	894	51	52
2021-05-18T14:25:47.200Z	859	860	39	40
2021-05-18T14:26:07.206Z	821	819	30	29
2021-05-18T14:26:27.217Z	775	773	21	21
2021-05-18T14:26:47.219Z	726	728	14	14
2021-05-18T14:27:07.221Z	674	676	8	8
2021-05-18T14:27:27.233Z	624	622	4	4
2021-05-18T14:27:47.245Z	568	566	1	1
2021-05-18T14:28:07.249Z	512	514	0	0
2021-05-18T14:28:27.255Z	455	457	0	0
2021-05-18T14:28:47.269Z	404	401	2	3
2021-05-18T14:29:07.272Z	348	346	6	6
2021-05-18T14:29:27.286Z	295	297	11	11
2021-05-18T14:29:47.294Z	249	247	17	18
2021-05-18T14:30:07.307Z	201	199	26	26
2021-05-18T14:30:27.318Z	158	160	35	35
2021-05-18T14:30:47.329Z	118	120	45	46
2021-05-18T14:31:07.340Z	87	86	58	59
2021-05-18T14:31:27.351Z	58	57	72	71
2021-05-18T14:31:47.353Z	34	35	87	87
2021-05-18T14:32:07.360Z	17	17	103	103
2021-05-18T14:32:27.359Z	6	6	120	121
2021-05-18T14:32:47.370Z	0	0	140	139
2021-05-18T14:33:07.380Z	1	1	160	159
2021-05-18T14:33:27.387Z	9	8	179	180
2021-05-18T14:33:47.397Z	21	22	201	202
2021-05-18T14:34:07.399Z	40	41	224	226
2021-05-18T14:34:27.406Z	65	66	248	247
2021-05-18T14:34:47.411Z	95	94	273	272
2021-05-18T14:35:07.425Z	132	130	297	298
2021-05-18T14:35:27.425Z	168	170	323	324
2021-05-18T14:35:47.432Z	213	215	350	349
2021-05-18T14:36:07.448Z	262	259	377	376
2021-05-18T14:36:27.450Z	313	311	403	404
2021-05-18T14:36:47.455Z	362	365	431	432
2021-05-18T14:37:07.466Z	418	415	459	458
2021-05-18T14:37:27.470Z	475	472	488	486
2021-05-18T14:37:47.475Z	527	529	514	515
2021-05-18T14:38:07.481Z	583	586	542	541
2021-05-18T14:38:27.490Z	639	636	571	569
2021-05-18T14:38:47.498Z	693	690	596	597
2021-05-18T14:39:07.513Z	739	741	624	625
2021-05-18T14:39:27.526Z	787	790	651	650
2021-05-18T14:39:47.535Z	832	830	678	677
2021-05-18T14:40:07.544Z	872	870	702	703
2021-05-18T14:40:27.551Z	905	906	727	729
2021-05-18T14:40:47.555Z	935	936	752	753
2021-05-18T14:41:07.565Z	960	959	776	775
2021-05-18T14:41:27.573Z	979	979	800	798
2021-05-18T14:41:47.585Z	992	992	820	821
2021-05-18T14:42:07.599Z	999	999	841	842
2021-05-18T14:42:27.613Z	1000	999	861	860
2021-05-18T14:42:47.626Z	994	994	880	879
2021-05-18T14:43:07.633Z	982	983	898	897
2021-05-18T14:43:27.647Z	964	965	913	914
2021-05-18T14:43:47.658Z	943	941	928	929
2021-05-18T14:44:07.674Z	913	912	942	942
2021-05-18T14:44:27.682Z	879	881	955	954
2021-05-18T14:44:47.692Z	840	842	966	965
2021-05-18T14:45:07.704Z	796	798	974	975
2021-05-18T14:45:27.718Z	753	751	983	983
2021-05-18T14:45:47.732Z	702	705	989	989
2021-05-18T14:46:07.747Z	649	651	994	994
2021-05-18T14:46:27.761Z	598	596	998	998
2021-05-18T14:46:47.776Z	542	539	1000	1000
2021-05-18T14:47:07.789Z	485	487	1000	1000
2021-05-18T14:47:27.795Z	428	430	999	999
2021-05-18T14:47:47.809Z	377	375	996	996
2021-05-18T14:48:07.824Z	323	325	992	992
2021-05-18T14:48:27.838Z	270	273	986	986
2021-05-18T14:48:47.853Z	226	224	979	979
2021-05-18T14:49:07.858Z	180	178	970	970
2021-05-18T14:49:27.871Z	138	140	959	960
2021-05-18T14:49:47.881Z	104	103	949	948
2021-05-18T14:50:07.889Z	72	71	935	935
2021-05-18T14:50:27.900Z	45	47	921	921
2021-05-18T14:50:47.903Z	25	25	906	905
2021-05-18T14:51:07.906Z	11	11	889	888
2021-05-18T14:51:27.906Z	2	2	870	871
2021-05-18T14:51:47.920Z	0	0	850	851
2021-05-18T14:52:07.927Z	4	4	832	831
2021-05-18T14:52:27.937Z	14	14	810	809
2021-05-18T14:52:47.942Z	30	31	787	788
2021-05-18T14:53:07.949Z	52	51	763	764
2021-05-18T14:53:27.955Z	78	79	741	740
2021-05-18T14:53:47.963Z	111	112	715	714
2021-05-18T14:54:07.970Z	149	147	689	691
2021-05-18T14:54:27.972Z	192	189	663	664
2021-05-18T14:54:47.978Z	234	236	638	637
2021-05-18T14:55:07.983Z	284	286	610	612
2021-05-18T14:55:27.998Z	337	334	582	584
2021-05-18T14:55:48.012Z	391	389	557	556
2021-05-18T14:56:08.026Z	442	445	528	527
2021-05-18T14:56:28.030Z	499	502	500	501
2021-05-18T14:56:48.046Z	556	554	471	473
2021-05-18T14:57:08.054Z	612	609	446	445
2021-05-18T14:57:28.059Z	661	663	418	417
2021-05-18T14:57:48.071Z	714	716	390	389
2021-05-18T14:58:08.075Z	764	761	363	364
2021-05-18T14:58:28.085Z	810	808	336	337
2021-05-18T14:58:48.088Z	852	850	312	310
2021-05-18T14:59:08.104Z	887	889	286	284
2021-05-18T14:59:28.117Z	920	922	260	261
2021-05-18T14:59:48.128Z	948	947	236	237
2021-05-18T15:00:08.130Z	971	970	214	213
2021-05-18T15:00:28.137Z	985	986	191	190
2021-05-18T15:00:48.147Z	996	996	169	170
2021-05-18T15:01:08.158Z	1000	1000	149	150
2021-05-18T15:01:28.161Z	998	998	129	130
2021-05-18T15:01:48.164Z	989	989	112	112
2021-05-18T15:02:08.170Z	975	975	95	94
2021-05-18T15:02:28.184Z	955	954	79	79
2021-05-18T15:02:48.193Z	929	927	65	65
2021-05-18T15:03:08.194Z	897	899	51	52
2021-05-18T15:03:28.196Z	860	862	41	40
2021-05-18T15:03:48.210Z	823	821	30	30
2021-05-18T15:04:08.222Z	777	775	21	21
2021-05-18T15:04:28.235Z	729	726	14	14
2021-05-18T15:04:48.250Z	677	679	8	8
2021-05-18T15:05:08.259Z	623	626	4	4
2021-05-18T15:05:28.260Z	572	570	1	1
2021-05-18T15:05:48.260Z	515	513	0	0
2021-05-18T15:06:08.273Z	458	461	0	0
2021-05-18T15:06:28.288Z	407	404	2	2
2021-05-18T15:06:48.293Z	351	349	6	6
2021-05-18T15:07:08.304Z	298	300	11	11
2021-05-18T15:07:28.310Z	247	249	17	17
2021-05-18T15:07:48.323Z	204	202	25	25
2021-05-18T15:08:08.326Z	160	162	35	34
2021-05-18T15:08:28.329Z	120	122	46	45
2021-05-18T15:08:48.340Z	89	87	57	58
2021-05-18T15:09:08.343Z	59	58	71	71
2021-05-18T15:09:28.351Z	35	36	87	86
2021-05-18T15:09:48.357Z	18	18	102	103
2021-05-18T15:10:08.371Z	6	6	120	121
2021-05-18T15:10:28.386Z	0	1	139	138
2021-05-18T15:10:48.393Z	1	1	158	159
2021-05-18T15:11:08.397Z	8	8	179	180
2021-05-18T15:11:28.398Z	21	21	201	200
2021-05-18T15:11:48.411Z	40	39	225	223
2021-05-18T15:12:08.426Z	65	64	246	248
2021-05-18T15:12:28.431Z	93	94	271	273
2021-05-18T15:12:48.445Z	129	130	297	296
2021-05-18T15:13:08.461Z	169	167	323	322
2021-05-18T15:13:28.471Z	210	212	348	349
2021-05-18T15:13:48.477Z	258	260	376	374
2021-05-18T15:14:08.490Z	310	307	403	402
2021-05-18T15:14:28.500Z	364	361	429	430
2021-05-18T15:14:48.512Z	414	417	457	459
2021-05-18T15:15:08.521Z	471	468	486	485
2021-05-18T15:15:28.536Z	528	525	514	513
2021-05-18T15:15:48.551Z	579	582	540	541
2021-05-18T15:16:08.563Z	635	637	569	567
2021-05-18T15:16:28.576Z	689	686	597	595
2021-05-18T15:16:48.580Z	740	738	622	623
2021-05-18T15:17:08.586Z	784	786	649	651
2021-05-18T15:17:28.593Z	829	831	676	675
2021-05-18T15:17:48.598Z	870	868	703	701
2021-05-18T15:18:08.601Z	906	904	726	727
2021-05-18T15:18:28.605Z	934	935	751	752
2021-05-18T15:18:48.616Z	959	960	775	774
2021-05-18T15:19:08.625Z	979	978	799	797
2021-05-18T15:19:28.632Z	991	992	819	820
2021-05-18T15:19:48.641Z	999	999	840	841
2021-05-18T15:20:08.650Z	1000	1000	861	860
2021-05-18T15:20:28.654Z	994	995	878	879
2021-05-18T15:20:48.660Z	984	983	896	897
2021-05-18T15:21:08.671Z	966	965	913	912
2021-05-18T15:21:28.681Z	942	944	928	928
2021-05-18T15:21:48.696Z	913	915	941	942
2021-05-18T15:22:08.703Z	882	880	954	954
2021-05-18T15:22:28.712Z	843	841	965	964
2021-05-18T15:22:48.725Z	800	802	974	974
2021-05-18T15:23:08.726Z	753	755	983	982
2021-05-18T15:23:28.735Z	703	705	989	989
2021-05-18T15:23:48.749Z	655	653	994	994
2021-05-18T15:24:08.751Z	600	598	997	998
2021-05-18T15:24:28.753Z	545	542	1000	999
2021-05-18T15:24:48.761Z	488	491	1000	1000
2021-05-18T15:25:08.772Z	432	435	999	999
2021-05-18T15:25:28.785Z	377	379	996	996
2021-05-18T15:25:48.797Z	328	325	992	992
2021-05-18T15:26:08.808Z	276	274	986	986
2021-05-18T15:26:28.820Z	227	225	979	980
2021-05-18T15:26:48.832Z	182	184	970	971
2021-05-18T15:27:08.834Z	140	142	960	961
2021-05-18T15:27:28.836Z	103	105	949	949
2021-05-18T15:27:48.847Z	74	73	936	936
2021-05-18T15:28:08.852Z	47	46	922	922
2021-05-18T15:28:28.855Z	26	27	906	906
2021-05-18T15:28:48.864Z	11	12	888	889
