time	1-SP	1-T	2-SP	2-T
2021-04-30T12:44:06.290Z	991	991	115	114
2021-04-30T12:44:26.297Z	978	978	97	98
2021-04-30T12:44:46.298Z	958	959	81	82
2021-04-30T12:45:06.314Z	932	934	68	67
2021-04-30T12:45:26.316Z	904	903	54	54
2021-04-30T12:45:46.318Z	868	867	42	43
2021-04-30T12:46:06.333Z	828	830	31	32
2021-04-30T12:46:26.341Z	783	785	23	23
2021-04-30T12:46:46.350Z	735	737	15	15
2021-04-30T12:47:06.360Z	688	686	9	9
2021-04-30T12:47:26.361Z	634	632	5	5
2021-04-30T12:47:46.371Z	579	581	2	2
2021-04-30T12:48:06.382Z	522	525	0	0
2021-04-30T12:48:26.388Z	471	468	0	0
2021-04-30T12:48:46.396Z	415	412	2	2
2021-04-30T12:49:06.408Z	359	362	5	5
2021-04-30T12:49:26.411Z	306	308	10	10
2021-04-30T12:49:46.414Z	259	257	16	16
2021-04-30T12:50:06.427Z	211	209	24	24
2021-04-30T12:50:26.431Z	167	169	33	33
2021-04-30T12:50:46.433Z	127	128	44	43
2021-04-30T12:51:06.437Z	94	93	55	56
2021-04-30T12:51:26.443Z	64	63	69	69
2021-04-30T12:51:46.451Z	39	38	84	83
2021-04-30T12:52:06.460Z	20	21	100	99
2021-04-30T12:52:26.465Z	7	8	116	117
2021-04-30T12:52:46.468Z	1	1	135	136
2021-04-30T12:53:06.469Z	1	1	155	156
2021-04-30T12:53:26.477Z	6	6	176	175
2021-04-30T12:53:46.486Z	18	18	198	197
2021-04-30T12:54:06.492Z	37	36	219	220
2021-04-30T12:54:26.507Z	59	60	243	244
2021-04-30T12:54:46.518Z	88	90	268	267
2021-04-30T12:55:06.531Z	123	121	293	292
2021-04-30T12:55:26.544Z	159	161	317	318
2021-04-30T12:55:46.546Z	203	205	344	345
2021-04-30T12:56:06.558Z	251	248	371	370
2021-04-30T12:56:26.575Z	301	299	399	398
2021-04-30T12:56:46.588Z	350	352	424	426
2021-04-30T12:57:06.598Z	405	407	453	454
2021-04-30T12:57:26.611Z	461	459	481	480
2021-04-30T12:57:46.624Z	518	515	509	508
2021-04-30T12:58:06.632Z	569	572	535	536
2021-04-30T12:58:26.647Z	625	628	563	565
2021-04-30T12:58:46.648Z	679	681	591	590
2021-04-30T12:59:06.653Z	730	728	619	618
2021-04-30T12:59:26.660Z	779	777	646	645
2021-04-30T12:59:46.662Z	824	822	671	672
2021-04-30T13:00:06.668Z	861	863	697	698
2021-04-30T13:00:26.679Z	898	900	723	722
2021-04-30T13:00:46.684Z	930	929	748	747
2021-04-30T13:01:06.692Z	956	955	770	771
2021-04-30T13:01:26.708Z	975	976	793	794
2021-04-30T13:01:46.716Z	989	990	816	817
2021-04-30T13:02:06.717Z	998	998	837	836
2021-04-30T13:02:26.718Z	1000	1000	857	856
2021-04-30T13:02:46.732Z	996	996	875	876
2021-04-30T13:03:06.738Z	986	986	893	894
2021-04-30T13:03:26.745Z	970	969	910	911
2021-04-30T13:03:46.751Z	947	946	925	925
2021-04-30T13:04:06.762Z	919	921	940	939
2021-04-30T13:04:26.762Z	886	888	951	952
2021-04-30T13:04:46.766Z	851	849	963	963
2021-04-30T13:05:06.777Z	809	807	973	973
2021-04-30T13:05:26.794Z	762	760	981	981
2021-04-30T13:05:46.802Z	713	715	988	988
2021-04-30T13:06:06.805Z	660	663	993	993
2021-04-30T13:06:26.809Z	611	608	997	997
2021-04-30T13:06:46.811Z	555	552	999	999
2021-04-30T13:07:06.812Z	498	496	1000	1000
2021-04-30T13:07:26.818Z	442	444	999	999
2021-04-30T13:07:46.824Z	391	388	997	997
2021-04-30T13:08:06.837Z	336	334	993	993
2021-04-30T13:08:26.850Z	283	281	987	988
2021-04-30T13:08:46.863Z	234	236	980	981
2021-04-30T13:09:06.868Z	188	190	973	972
2021-04-30T13:09:26.870Z	149	147	962	962
2021-04-30T13:09:46.881Z	111	109	951	951
2021-04-30T13:10:06.888Z	77	79	938	938
2021-04-30T13:10:26.902Z	52	51	925	924
2021-04-30T13:10:46.902Z	30	29	909	908
2021-04-30T13:11:06.913Z	13	14	892	893
2021-04-30T13:11:26.918Z	4	4	875	874
2021-04-30T13:11:46.929Z	0	0	856	855
2021-04-30T13:12:06.944Z	2	3	835	836
2021-04-30T13:12:26.948Z	11	11	814	815
2021-04-30T13:12:46.949Z	25	26	793	792
2021-04-30T13:13:06.962Z	46	47	769	768
2021-04-30T13:13:26.972Z	73	71	745	746
2021-04-30T13:13:46.986Z	105	103	722	721
2021-04-30T13:14:06.997Z	138	140	696	695
2021-04-30T13:14:27.004Z	180	182	670	671
2021-04-30T13:14:47.017Z	226	224	643	644
2021-04-30T13:15:07.029Z	275	273	615	617
2021-04-30T13:15:27.041Z	322	325	590	589
2021-04-30T13:15:47.054Z	377	379	562	563
2021-04-30T13:16:07.066Z	432	430	533	535
2021-04-30T13:16:27.081Z	489	487	508	506
2021-04-30T13:16:47.094Z	541	544	479	478
2021-04-30T13:17:07.101Z	597	600	451	452
2021-04-30T13:17:27.105Z	653	650	422	424
2021-04-30T13:17:47.119Z	701	703	397	396
2021-04-30T13:18:07.134Z	752	754	369	368
2021-04-30T13:18:27.138Z	799	801	342	343
2021-04-30T13:18:47.142Z	843	841	315	317
2021-04-30T13:19:07.141Z	882	880	292	290
2021-04-30T13:19:27.153Z	913	914	266	265
2021-04-30T13:19:47.160Z	942	943	241	242
2021-04-30T13:20:07.165Z	966	965	217	219
2021-04-30T13:20:27.171Z	983	983	197	196
2021-04-30T13:20:47.177Z	994	994	174	173
2021-04-30T13:21:07.181Z	1000	1000	153	154
2021-04-30T13:21:27.196Z	999	999	133	134
2021-04-30T13:21:47.211Z	992	992	116	115
2021-04-30T13:22:07.226Z	979	978	99	98
2021-04-30T13:22:27.239Z	960	959	82	83
2021-04-30T13:22:47.249Z	934	936	68	68
2021-04-30T13:23:07.251Z	904	905	55	55
2021-04-30T13:23:27.260Z	871	870	43	42
2021-04-30T13:23:47.272Z	831	829	32	32
2021-04-30T13:24:07.279Z	787	785	23	23
2021-04-30T13:24:27.293Z	738	741	15	16
2021-04-30T13:24:47.309Z	687	689	10	9
2021-04-30T13:25:07.324Z	638	635	5	5
2021-04-30T13:25:27.337Z	582	580	2	2
2021-04-30T13:25:47.344Z	526	529	0	0
2021-04-30T13:26:07.349Z	469	472	0	0
2021-04-30T13:26:27.357Z	418	416	2	2
2021-04-30T13:26:47.370Z	363	361	5	5
2021-04-30T13:27:07.380Z	309	312	10	9
2021-04-30T13:27:27.384Z	259	261	16	16
2021-04-30T13:27:47.388Z	211	213	23	23
2021-04-30T13:28:07.394Z	170	168	32	33
2021-04-30T13:28:27.398Z	130	128	43	42
2021-04-30T13:28:47.401Z	94	96	55	55
2021-04-30T13:29:07.405Z	64	65	69	68
2021-04-30T13:29:27.418Z	39	40	82	83
2021-04-30T13:29:47.421Z	22	21	99	99
2021-04-30T13:30:07.429Z	8	8	116	115
2021-04-30T13:30:27.440Z	1	1	135	134
2021-04-30T13:30:47.444Z	1	0	155	154
2021-04-30T13:31:07.447Z	6	6	174	175
2021-04-30T13:31:27.462Z	17	18	196	195
2021-04-30T13:31:47.473Z	35	34	219	218
2021-04-30T13:32:07.482Z	59	58	241	242
2021-04-30T13:32:27.489Z	86	87	266	267
2021-04-30T13:32:47.489Z	120	122	291	290
2021-04-30T13:33:07.496Z	160	158	318	316
2021-04-30T13:33:27.500Z	203	201	342	343
2021-04-30T13:33:47.512Z	246	249	369	370
2021-04-30T13:34:07.513Z	297	299	397	395
2021-04-30T13:34:27.522Z	350	347	424	423
2021-04-30T13:34:47.527Z	404	402	452	451
2021-04-30T13:35:07.541Z	460	458	478	479
2021-04-30T13:35:27.542Z	512	515	507	508
2021-04-30T13:35:47.545Z	569	566	535	534
2021-04-30T13:36:07.558Z	625	622	563	562
2021-04-30T13:36:27.564Z	679	676	589	590
2021-04-30T13:36:47.579Z	726	728	617	618
2021-04-30T13:37:07.580Z	775	777	644	643
2021-04-30T13:37:27.590Z	821	819	671	670
2021-04-30T13:37:47.591Z	862	860	695	696
2021-04-30T13:38:07.606Z	896	897	721	722
2021-04-30T13:38:27.611Z	928	929	746	745
2021-04-30T13:38:47.619Z	954	953	770	769
2021-04-30T13:39:07.634Z	975	974	792	793
2021-04-30T13:39:27.644Z	989	989	814	815
2021-04-30T13:39:47.659Z	997	998	836	836
2021-04-30T13:40:07.664Z	1000	1000	856	855
2021-04-30T13:40:27.675Z	996	996	875	874
2021-04-30T13:40:47.683Z	986	986	892	893
2021-04-30T13:41:07.696Z	971	970	909	910
2021-04-30T13:41:27.709Z	949	948	925	924
2021-04-30T13:41:47.709Z	921	923	939	938
2021-04-30T13:42:07.712Z	888	890	952	951
2021-04-30T13:42:27.726Z	853	852	962	963
2021-04-30T13:42:47.737Z	811	809	972	973
2021-04-30T13:43:07.740Z	765	763	981	980
2021-04-30T13:43:27.744Z	716	718	988	987
2021-04-30T13:43:47.746Z	663	665	993	993
2021-04-30T13:44:07.757Z	609	611	997	997
2021-04-30T13:44:27.759Z	558	556	999	999
2021-04-30T13:44:47.762Z	502	499	1000	1000
2021-04-30T13:45:07.774Z	445	448	999	999
2021-04-30T13:45:27.790Z	389	392	997	997
2021-04-30T13:45:47.802Z	335	337	993	993
2021-04-30T13:46:07.816Z	287	285	988	988
2021-04-30T13:46:27.823Z	238	236	981	981
2021-04-30T13:46:47.834Z	192	190	972	973
2021-04-30T13:47:07.843Z	149	151	962	963
2021-04-30T13:47:27.844Z	111	113	952	952
2021-04-30T13:47:47.847Z	81	80	939	939
2021-04-30T13:48:07.854Z	53	52	925	925
2021-04-30T13:48:27.868Z	31	30	910	910
2021-04-30T13:48:47.871Z	14	15	893	894
2021-04-30T13:49:07.885Z	4	4	875	875
2021-04-30T13:49:27.897Z	0	0	857	856
2021-04-30T13:49:47.912Z	2	2	837	836
2021-04-30T13:50:07.921Z	11	11	815	816
2021-04-30T13:50:27.927Z	25	24	793	794
2021-04-30T13:50:47.942Z	46	45	769	770
2021-04-30T13:51:07.950Z	72	71	747	746
2021-04-30T13:51:27.958Z	101	103	722	721
2021-04-30T13:51:47.960Z	138	139	697	698
2021-04-30T13:52:07.967Z	179	177	670	672
2021-04-30T13:52:27.981Z	224	222	644	645
2021-04-30T13:52:47.989Z	273	271	619	617
2021-04-30T13:53:07.992Z	320	323	591	590
2021-04-30T13:53:27.996Z	374	377	563	564
2021-04-30T13:53:48.010Z	429	427	535	536
2021-04-30T13:54:08.012Z	486	483	507	508
2021-04-30T13:54:28.023Z	537	540	481	480
2021-04-30T13:54:48.025Z	593	596	453	451
2021-04-30T13:55:08.032Z	648	651	425	426
2021-04-30T13:55:28.037Z	701	699	397	398
2021-04-30T13:55:48.048Z	752	750	369	370
2021-04-30T13:56:08.062Z	795	797	344	343
2021-04-30T13:56:28.065Z	839	841	318	317
2021-04-30T13:56:48.080Z	878	880	292	293
2021-04-30T13:57:08.093Z	913	911	266	267
2021-04-30T13:57:28.101Z	942	941	244	243
2021-04-30T13:57:48.110Z	964	965	220	219
2021-04-30T13:58:08.120Z	982	983	197	196
2021-04-30T13:58:28.128Z	994	994	175	176
2021-04-30T13:58:48.132Z	999	999	154	155
2021-04-30T13:59:08.138Z	999	999	134	135
2021-04-30T13:59:28.142Z	992	992	117	116
2021-04-30T13:59:48.153Z	980	979	100	99
2021-04-30T14:00:08.159Z	961	960	83	84
2021-04-30T14:00:28.164Z	936	937	68	69
2021-04-30T14:00:48.168Z	906	907	55	55
2021-04-30T14:01:08.180Z	870	872	44	43
2021-04-30T14:01:28.194Z	834	832	33	32
2021-04-30T14:01:48.202Z	789	787	23	24
2021-04-30T14:02:08.216Z	742	744	16	16
2021-04-30T14:02:28.224Z	691	693	9	10
2021-04-30T14:02:48.239Z	637	640	5	5
2021-04-30T14:03:08.253Z	587	584	2	2
2021-04-30T14:03:28.262Z	531	528	0	0
2021-04-30T14:03:48.263Z	474	477	0	0
2021-04-30T14:04:08.277Z	418	421	2	2
2021-04-30T14:04:28.290Z	363	365	5	5
2021-04-30T14:04:48.300Z	314	312	9	9
2021-04-30T14:05:08.315Z	263	261	15	16
2021-04-30T14:05:28.316Z	215	217	23	23
2021-04-30T14:05:48.331Z	170	172	32	32
2021-04-30T14:06:08.341Z	130	131	42	43
2021-04-30T14:06:28.349Z	97	96	54	55
2021-04-30T14:06:48.361Z	66	65	67	68
2021-04-30T14:07:08.361Z	41	40	82	82
2021-04-30T14:07:28.363Z	22	22	99	98
2021-04-30T14:07:48.375Z	8	9	114	115
2021-04-30T14:08:08.380Z	2	1	133	134
2021-04-30T14:08:28.390Z	0	0	153	154
2021-04-30T14:08:48.393Z	5	6	174	173
2021-04-30T14:09:08.395Z	17	16	196	195
2021-04-30T14:09:28.403Z	34	33	219	217
2021-04-30T14:09:48.409Z	56	57	240	241
2021-04-30T14:10:08.418Z	84	86	265	266
2021-04-30T14:10:28.419Z	118	120	290	289
2021-04-30T14:10:48.423Z	157	155	316	315
2021-04-30T14:11:08.427Z	201	199	340	341
2021-04-30T14:11:28.427Z	248	245	367	368
2021-04-30T14:11:48.428Z	293	296	395	396
2021-04-30T14:12:08.429Z	346	349	423	421
2021-04-30T14:12:28.439Z	401	398	451	449
2021-04-30T14:12:48.444Z	456	454	479	477
2021-04-30T14:13:08.459Z	513	510	504	505
2021-04-30T14:13:28.463Z	564	566	532	534
2021-04-30T14:13:48.476Z	619	622	560	562
2021-04-30T14:14:08.483Z	673	675	588	587
2021-04-30T14:14:28.489Z	725	723	616	615
2021-04-30T14:14:48.493Z	774	772	644	642
2021-04-30T14:15:08.493Z	816	818	668	669
2021-04-30T14:16:02.082Z	606	609	554	555
2021-04-30T14:16:22.083Z	661	663	582	583
2021-04-30T14:16:42.093Z	713	711	610	608
2021-04-30T14:17:02.108Z	763	761	637	636
2021-04-30T14:17:22.119Z	810	808	662	663
2021-04-30T14:17:42.125Z	849	850	688	690
2021-04-30T14:19:30.562Z	606	608	554	555
2021-04-30T14:19:50.576Z	660	663	582	583
2021-04-30T14:20:10.584Z	713	715	609	608
2021-04-30T14:20:30.589Z	762	760	637	636
2021-04-30T14:20:50.591Z	809	807	664	663
2021-04-30T14:21:10.597Z	848	849	688	689
2021-04-30T14:21:30.607Z	886	888	714	715
2021-04-30T14:21:50.613Z	920	918	739	738
2021-04-30T14:22:10.619Z	948	947	764	763
2021-04-30T14:22:30.621Z	970	969	785	786
2021-04-30T14:22:50.629Z	985	986	808	809
2021-04-30T14:23:10.634Z	996	996	830	831
2021-04-30T14:23:30.638Z	1000	1000	851	850
2021-04-30T14:23:50.641Z	998	998	870	869
2021-04-30T14:24:10.647Z	989	990	887	888
2021-04-30T14:24:30.655Z	976	975	904	905
2021-04-30T14:24:50.666Z	956	955	920	921
2021-04-30T14:25:10.673Z	930	931	935	934
2021-04-30T14:25:30.685Z	898	899	948	948
2021-04-30T14:25:50.691Z	861	863	959	959
2021-04-30T14:26:10.696Z	824	822	969	970
2021-04-30T14:26:30.710Z	779	777	978	979
2021-04-30T14:26:50.711Z	730	728	986	986
2021-04-30T14:27:10.716Z	679	681	992	992
2021-04-30T14:27:30.730Z	625	627	996	996
2021-04-30T14:27:50.738Z	574	572	999	999
2021-04-30T14:28:10.750Z	518	515	1000	1000
2021-04-30T14:28:30.758Z	461	464	1000	1000
2021-04-30T14:28:50.761Z	405	408	998	998
2021-04-30T14:29:10.777Z	351	353	995	994
2021-04-30T14:29:30.792Z	302	300	990	989
2021-04-30T14:29:50.802Z	252	249	983	983
2021-04-30T14:30:10.808Z	204	206	975	975
2021-04-30T14:31:02.569Z	606	609	554	555
2021-04-30T14:31:22.579Z	661	663	582	583
2021-04-30T14:31:42.593Z	713	715	609	608
2021-04-30T14:32:02.602Z	763	760	637	636
2021-04-30T14:32:22.606Z	809	807	664	663
2021-04-30T14:32:42.619Z	851	849	688	689
2021-04-30T14:33:02.619Z	886	888	714	715
2021-04-30T14:33:22.627Z	919	921	739	738
2021-04-30T14:33:42.628Z	947	946	763	762
2021-04-30T14:34:02.632Z	970	969	787	786
2021-04-30T14:34:22.633Z	985	986	808	809
2021-04-30T14:34:42.635Z	996	996	830	831
2021-04-30T14:35:37.981Z	607	609	554	555
2021-04-30T14:35:57.993Z	662	659	582	581
2021-04-30T14:36:17.998Z	714	712	610	609
2021-04-30T14:36:38.008Z	760	762	635	637
2021-04-30T14:36:58.011Z	807	809	663	662
2021-04-30T14:37:18.021Z	850	848	689	688
2021-04-30T14:37:38.028Z	889	887	713	714
2021-04-30T14:37:58.035Z	919	921	739	740
2021-04-30T14:38:18.042Z	947	946	763	762
2021-04-30T14:38:38.052Z	970	969	785	786
2021-04-30T14:38:58.058Z	985	986	808	809
2021-04-30T14:39:18.059Z	996	995	830	829
2021-04-30T14:39:38.066Z	1000	1000	851	850
2021-04-30T14:39:58.081Z	998	998	869	870
2021-04-30T14:40:18.084Z	990	989	888	887
2021-04-30T14:40:38.086Z	975	976	905	904
2021-04-30T14:40:58.093Z	956	955	920	921
2021-04-30T14:41:18.099Z	930	929	935	934
2021-04-30T14:41:38.114Z	898	900	948	947
2021-04-30T14:41:58.121Z	861	863	959	959
2021-04-30T14:42:55.539Z	606	609	554	555
2021-04-30T14:43:15.544Z	661	663	582	581
2021-04-30T14:43:35.553Z	714	711	610	609
2021-04-30T14:43:55.564Z	763	761	637	636
2021-04-30T14:44:15.571Z	806	808	662	663
2021-04-30T14:44:35.579Z	848	850	688	690
2021-04-30T14:44:55.586Z	887	888	714	713
2021-04-30T14:45:15.595Z	920	919	739	738
2021-04-30T14:45:35.603Z	948	947	764	763
2021-04-30T14:45:55.607Z	968	969	785	786
2021-04-30T14:46:15.611Z	985	986	808	809
2021-04-30T14:46:35.622Z	996	996	830	829
2021-04-30T14:46:55.629Z	1000	1000	851	850
2021-04-30T14:47:15.635Z	998	998	869	870
2021-04-30T14:47:35.646Z	990	990	887	888
2021-04-30T14:47:55.652Z	976	975	905	905
2021-04-30T14:48:15.664Z	955	956	921	920
2021-04-30T14:48:35.677Z	929	930	935	935
2021-04-30T14:48:55.684Z	897	899	947	948
2021-04-30T14:49:15.699Z	864	862	959	960
2021-04-30T14:49:35.704Z	823	821	970	969
2021-04-30T14:49:55.716Z	777	780	979	978
2021-04-30T14:50:15.723Z	728	731	985	986
2021-04-30T14:50:35.736Z	682	679	991	992
2021-04-30T14:50:55.750Z	628	625	996	996
2021-04-30T14:51:15.755Z	572	575	999	999
2021-04-30T14:51:35.758Z	516	518	1000	1000
2021-04-30T14:51:55.758Z	459	462	1000	1000
2021-04-30T14:52:15.767Z	408	406	998	998
2021-04-30T14:52:35.777Z	353	351	994	994
2021-04-30T14:52:55.784Z	300	298	989	990
2021-04-30T14:53:15.787Z	250	252	983	983
2021-04-30T14:53:35.797Z	202	204	975	975
2021-04-30T14:53:55.800Z	163	161	966	965
2021-04-30T14:54:15.806Z	123	122	955	954
2021-04-30T14:54:35.820Z	88	90	943	943
2021-04-30T14:54:55.828Z	59	60	929	929
2021-04-30T14:55:15.831Z	35	36	915	914
2021-04-30T14:55:35.834Z	19	18	898	898
2021-04-30T14:55:55.838Z	7	6	881	880
2021-04-30T14:56:15.844Z	1	0	862	863
2021-04-30T14:56:35.856Z	1	1	842	843
2021-04-30T14:56:55.866Z	8	7	821	822
2021-04-30T14:57:15.877Z	21	20	801	800
2021-04-30T14:57:35.892Z	38	39	778	776
2021-04-30T14:57:55.896Z	63	64	754	752
2021-04-30T14:58:15.909Z	93	94	729	730
2021-04-30T14:58:35.917Z	128	126	703	705
2021-04-30T14:58:55.923Z	168	166	680	678
2021-04-30T14:59:15.931Z	209	211	653	651
